local_year_month,Unnamed: 0,station_id,B1,B2,B3,B4,B5,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Curuai_2014_04,89,Curuai_04_2014_Ponto_05,0.0132073902048644,0.0151055123983617,0.0224276006030093,0.0235244589626499,0.0076392026434558,39,LabISA-INPE,AMZ,Curuai,-2.1742,-55.5976,2014-04-10,17.14,8.25,0.6,2.06,0.14507043
Curuai_2014_04,90,Curuai_04_2014_Ponto_06,0.0103264666382735,0.0121312948695046,0.0186882703103573,0.0207539112935996,0.0057164978069621,39,LabISA-INPE,AMZ,Curuai,-2.1511,-55.715,2014-04-09,11.36,13.333,0.4,2.3,0.20488226
Curuai_2014_04,91,Curuai_04_2014_Ponto_07,0.0122955415796246,0.0145534201739088,0.0233016120053054,0.0258752785853046,0.0071209768138348,39,LabISA-INPE,AMZ,Curuai,-2.1328,-55.6535,2014-04-09,15.58,13.0,0.5,1.84,0.21447894
Curuai_2014_04,92,Curuai_04_2014_Ponto_08,0.0117757974030349,0.0139624064327193,0.0227155540300059,0.024464601003331,0.0053752364747785,39,LabISA-INPE,AMZ,Curuai,-2.1265,-55.5952,2014-04-09,10.76,18.4,0.5,2.16,0.25126472
Curuai_2014_04,93,Curuai_04_2014_Ponto_09,0.0156300609560849,0.0186335507445538,0.0295995188056569,0.0343786571316031,0.0109383354665399,39,LabISA-INPE,AMZ,Curuai,-2.1168,-55.6928,2014-04-09,9.94,22.25,0.3,2.3,0.14377797
Curuai_2014_04,94,Curuai_04_2014_Ponto_10,0.011016834969864,0.0135384502469059,0.0219168991227025,0.0246507863157803,0.006765752727365,39,LabISA-INPE,AMZ,Curuai,-2.1511,-55.5662,2014-04-11,6.28,11.6,0.5,2.44,0.23941895
Curuai_2014_04,95,Curuai_04_2014_Ponto_11,0.0109676060535244,0.0135815367354923,0.0223866311769681,0.0252884396483459,0.0058779818280852,39,LabISA-INPE,AMZ,Curuai,-2.127,-55.5398,2014-04-11,3.53,10.0,0.5,2.14,0.25980496
Curuai_2014_04,96,Curuai_04_2014_Ponto_13,0.0058855816945698,0.0074805293709294,0.0131270777475477,0.0145704191304581,0.0016827197149199,39,LabISA-INPE,AMZ,Curuai,-2.1043,-55.4135,2014-04-13,5.81,10.125,0.65,2.2,0.67859805
Curuai_2014_04,97,Curuai_04_2014_Ponto_16,0.0093026316585641,0.0114341037801732,0.0190090322762619,0.0204369119993285,0.0035325971232772,39,LabISA-INPE,AMZ,Curuai,-2.1769,-55.3635,2014-04-13,9.16,11.75,0.65,2.2,0.3487689
Curuai_2014_04,98,Curuai_04_2014_Ponto_17,0.0124521500148797,0.0149902319074926,0.0231162950181005,0.0242784058823215,0.0066038605535691,39,LabISA-INPE,AMZ,Curuai,-2.2351,-55.3371,2014-04-13,5.92,18.0,0.65,2.48,0.19033822
Curuai_2014_04,99,Curuai_04_2014_Ponto_18,0.0086681900797907,0.0099535081188375,0.0139433627243404,0.014535428266435,0.005623433504544,39,LabISA-INPE,AMZ,Curuai,-2.2592,-55.624,2014-04-14,3.84,7.222,1.0,1.84,0.36479306
Curuai_2014_04,100,Curuai_04_2014_Ponto_19,0.0093015819909643,0.0112235988045967,0.0179648905455481,0.0198095250737591,0.0041418911365369,39,LabISA-INPE,AMZ,Curuai,-2.2523,-55.5438,2014-04-14,4.24,10.833,0.65,2.08,0.31371516
Curuai_2014_04,101,Curuai_04_2014_Ponto_20,0.0080452868450338,0.0102357494426954,0.0174341800214971,0.0196182219066346,0.0040325541961547,39,LabISA-INPE,AMZ,Curuai,-2.2579,-55.4518,2014-04-14,8.4,18.167,0.6,2.66,0.4422909
Curuai_2014_04,102,Curuai_04_2014_Ponto_21,0.0089607402256282,0.0111292402056767,0.0185758470573279,0.0196413043506067,0.0030270533751115,39,LabISA-INPE,AMZ,Curuai,-2.2217,-55.2701,2014-04-13,10.0,13.833,0.65,2.01,0.36826456
Curuai_2014_04,103,Curuai_04_2014_Ponto_22,0.0109395077159957,0.013411803636992,0.0219628359182358,0.0220134883992909,0.0041613633039647,39,LabISA-INPE,AMZ,Curuai,-2.2453,-55.2404,2014-04-13,13.84,11.5,0.6,1.77,0.27275354
Curuai_2014_04,104,Curuai_04_2014_Ponto_25,0.007047794430605,0.0090329995695393,0.0155925610741429,0.016882651283219,0.0025887100025435,39,LabISA-INPE,AMZ,Curuai,-2.2812,-55.3732,2014-04-14,6.24,6.167,0.8,1.91,0.5952606
Curuai_2004_06,105,Curuai_06_2004_PCJ01,0.0054391128576794,0.0062969844528115,0.0102786253182698,0.0124632602308167,0.002265201328251,41,LabISA-INPE,AMZ,Curuai,-2.158,-55.867802,2004-06-07,8.574,18.876,0.45,,0.756701
Curuai_2004_06,106,Curuai_06_2004_PCJ02,0.0059682823602279,0.0052364788715706,0.0069671854695277,0.0082913516297181,0.0016914277811897,41,LabISA-INPE,AMZ,Curuai,-2.19828,-55.852001,2004-06-07,13.167,9.801,0.8,,1.1675739
Curuai_2004_06,107,Curuai_06_2004_PCJ03,0.0058895703231275,0.0065202371856999,0.0092396275589705,0.0105288008466001,0.0029582423915587,41,LabISA-INPE,AMZ,Curuai,-2.17639,-55.812801,2004-06-08,5.72,18.374,0.4,,1.0683265
Curuai_2004_06,108,Curuai_06_2004_PCJ04,0.003855898971287,0.0041970626339319,0.0056424491637882,0.0055132068216747,0.0019467126207022,41,LabISA-INPE,AMZ,Curuai,-2.22319,-55.788502,2004-06-08,10.851,5.675,1.2,,1.449106
Curuai_2004_06,109,Curuai_06_2004_PCJ05,0.0092538500376917,0.0108432954491103,0.0157052683770161,0.0158304812668224,0.0107305349118362,41,LabISA-INPE,AMZ,Curuai,-2.13583,-55.786098,2004-06-08,43.044,18.5529,0.5,,0.29528242
Curuai_2004_06,110,Curuai_06_2004_PCJ06,0.0057099030884355,0.0065734395069471,0.0103418304071245,0.0111991271300578,0.0022861635967803,41,LabISA-INPE,AMZ,Curuai,-2.16536,-55.7589,2004-06-08,14.033,12.3343,0.5,,0.96158004
Curuai_2004_06,111,Curuai_06_2004_PCJ100,0.0059732098716125,0.0070545245470268,0.0119093115626777,0.0132372801100746,0.0030779399835221,41,LabISA-INPE,AMZ,Curuai,-2.1695,-55.262402,2004-06-16,12.89,11.6067,0.6,,0.7447896
Curuai_2004_06,112,Curuai_06_2004_PCJ101,0.0182161514842777,0.0201035811860367,0.0267632552233727,0.027465232240644,0.0130055132859107,41,LabISA-INPE,AMZ,Curuai,-2.22983,-55.311401,2004-06-03,19.667,14.6429,0.45,,0.13494307
Curuai_2004_06,113,Curuai_06_2004_PCJ102,0.0142733484180097,0.0160466443328532,0.0223305542875256,0.021045422733597,0.0089875490667363,41,LabISA-INPE,AMZ,Curuai,-2.26236,-55.339199,2004-06-03,27.785,14.0437,0.6,,0.17485896
Curuai_2004_06,114,Curuai_06_2004_PCJ103,0.0131654046025263,0.0147418419766712,0.0204043663647775,0.0208371795461039,0.0090325535182636,41,LabISA-INPE,AMZ,Curuai,-2.21083,-55.3508,2004-06-05,15.652,14.6388,0.5,,0.11796321
Curuai_2004_06,115,Curuai_06_2004_PCJ104,0.0103625240951918,0.0117521201794587,0.0176085809258909,0.0156756841531629,0.0057467280693252,41,LabISA-INPE,AMZ,Curuai,-2.24425,-55.3741,2004-06-05,38.293,15.0771,0.5,,0.35595137
Curuai_2004_06,116,Curuai_06_2004_PCJ105,0.0123602766649598,0.0138517509870375,0.0199680243919166,0.0167618249476184,0.0074228247728957,41,LabISA-INPE,AMZ,Curuai,-2.28575,-55.368099,2004-06-19,45.158,14.8,0.6,,0.2399291
Curuai_2004_06,117,Curuai_06_2004_PCJ106,0.009171115968005,0.010293346665868,0.0150242955034861,0.0144079509671208,0.0060974047889782,41,LabISA-INPE,AMZ,Curuai,-2.27208,-55.4021,2004-06-03,25.655,12.8429,0.6,,0.68255186
Curuai_2004_06,118,Curuai_06_2004_PCJ107,0.0125728073301814,0.0142346441320037,0.0206012699432231,0.0188839929671405,0.0076504912397454,41,LabISA-INPE,AMZ,Curuai,-2.242,-55.438801,2004-06-19,28.2,13.3837,0.65,,0.21788044
Curuai_2004_06,119,Curuai_06_2004_PCJ108,0.0042486303852976,0.005348472923811,0.0100153677885682,0.0082858543559627,0.0022211239050126,41,LabISA-INPE,AMZ,Curuai,-2.26661,-55.4599,2004-06-06,41.463,13.1763,0.8,,0.900063
Curuai_2004_06,120,Curuai_06_2004_PCJ109,0.0099992036884164,0.0113477781891592,0.0173792126043955,0.0163153578553083,0.0063127868932666,41,LabISA-INPE,AMZ,Curuai,-2.21817,-55.474201,2004-06-03,38.248,16.63,0.5,,0.4045417
Curuai_2004_06,121,Curuai_06_2004_PCJ11,0.0051374334274002,0.0051629660406772,0.0072448781021585,0.0062670225997724,0.0019087779379159,41,LabISA-INPE,AMZ,Curuai,-2.12567,-55.750198,2004-06-09,32.68,10.197,0.8,,1.6072791
Curuai_2004_06,122,Curuai_06_2004_PCJ110,0.0063218256986907,0.0071735173355921,0.0106465283676959,0.0104551309323697,0.0031897941525276,41,LabISA-INPE,AMZ,Curuai,-2.25394,-55.525799,2004-06-19,19.406,11.3025,0.7,,1.2935722
Curuai_2004_06,123,Curuai_06_2004_PCJ111,0.0041837943779774,0.0043276547870095,0.005759856597031,0.0053157659479661,0.0013983777435827,41,LabISA-INPE,AMZ,Curuai,-2.25133,-55.548901,2004-06-03,15.148,7.329,0.9,,1.5367513
Curuai_2004_06,124,Curuai_06_2004_PCJ112,0.0037445079866959,0.0039820946227925,0.0055896296878145,0.0054025089203832,0.001333838828395,41,LabISA-INPE,AMZ,Curuai,-2.23689,-55.609299,2004-06-06,10.631,6.548,1.2,,1.380734
Curuai_2004_06,125,Curuai_06_2004_PCJ113,0.005598416767817,0.0068908475176247,0.0119747516154579,0.0104272251152665,0.0028176206907286,41,LabISA-INPE,AMZ,Curuai,-2.27236,-55.403301,2004-06-19,38.889,15.2963,0.6,,1.0091254
Curuai_2004_06,126,Curuai_06_2004_PCJ114,0.0221590536982448,0.0247898267963648,0.0350059678969108,0.0322205196249417,0.0142371157613697,41,LabISA-INPE,AMZ,Curuai,-2.22853,-55.310799,2004-06-19,31.655,12.8263,0.55,,0.27933985
Curuai_2004_06,127,Curuai_06_2004_PCJ115,0.0113498711731774,0.0131790181339882,0.0198625221667732,0.0198250333839006,0.006438331061349,41,LabISA-INPE,AMZ,Curuai,-2.17781,-55.220901,2004-06-19,19.588,12.4263,0.65,,0.20415562
Curuai_2004_06,128,Curuai_06_2004_PCJ12,0.0041670239399028,0.0042569818814231,0.0059027772496442,0.0049914988209067,0.0014583357694567,41,LabISA-INPE,AMZ,Curuai,-2.10836,-55.7729,2004-06-09,37.645,9.2875,0.75,,1.5280497
Curuai_2004_06,129,Curuai_06_2004_PCJ13,0.0044407933525274,0.0050629931284739,0.0078377472108951,0.0082706423579084,0.0018702803781862,41,LabISA-INPE,AMZ,Curuai,-2.09161,-55.740101,2004-06-09,15.795,13.4543,0.5,,1.1606493
Curuai_2004_06,130,Curuai_06_2004_PCJ14,0.0143473821749017,0.0153887308591506,0.0197738986876163,0.0219784350521814,0.0074875459125587,41,LabISA-INPE,AMZ,Curuai,-2.06758,-55.760899,2004-06-09,1.594,14.2857,0.4,,0.06945714
Curuai_2004_06,131,Curuai_06_2004_PCJ21,0.0038933330795951,0.0052481959936148,0.0107433303834369,0.0074442715242751,0.0030160508959657,41,LabISA-INPE,AMZ,Curuai,-2.08117,-55.6679,2004-06-13,131.275,25.228,0.4,,0.4234029
Curuai_2004_06,132,Curuai_06_2004_PCJ22,0.0086359288347576,0.0094941415989706,0.0129745618635179,0.0139563952891537,0.0057776711132984,41,LabISA-INPE,AMZ,Curuai,-2.07508,-55.685501,2004-06-14,119.566,25.478,0.4,,0.38852966
Curuai_2004_06,133,Curuai_06_2004_PCJ23,0.0086359288347576,0.0094941415989706,0.0129745618635179,0.0139563952891537,0.0057776711132984,41,LabISA-INPE,AMZ,Curuai,-2.06142,-55.659599,2004-06-14,12.585,11.663,0.65,,0.38852966
Curuai_2004_06,134,Curuai_06_2004_PCJ24,0.0559927680400716,0.051916389164612,0.0616281671522113,0.0665497597584826,0.0289299812021894,41,LabISA-INPE,AMZ,Curuai,-2.04614,-55.674301,2004-06-14,14.402,5.79571,1.1,,0.18936479
Curuai_2004_06,135,Curuai_06_2004_PCJ31,0.0239977208108316,0.0250066329224133,0.0444455570394554,0.0591914131541253,0.0077593149720897,41,LabISA-INPE,AMZ,Curuai,-2.07233,-55.437801,2004-06-12,10.972,18.5617,0.4,,0.09764725
Curuai_2004_06,136,Curuai_06_2004_PCJ32,0.0094363162224022,0.0119802775705914,0.0208668908199605,0.0279736902616023,0.0067693255811568,41,LabISA-INPE,AMZ,Curuai,-2.05211,-55.456699,2004-06-12,1.155,34.61,0.25,,0.23328495
Curuai_2004_06,137,Curuai_06_2004_PCJ33,0.0051949597207811,0.0060863635252669,0.0102243072278844,0.01232266730129,0.0027368756017442,41,LabISA-INPE,AMZ,Curuai,-2.04522,-55.485298,2004-06-12,12.861,14.4333,0.45,,0.74322677
Curuai_2004_06,138,Curuai_06_2004_PCJ34,0.0224610362989341,0.0209125926731136,0.0323512438690955,0.0368851012466722,0.0059782526356021,41,LabISA-INPE,AMZ,Curuai,-2.07192,-55.4888,2004-06-12,18.047,10.863,0.5,,0.14447834
Curuai_2004_06,139,Curuai_06_2004_PCJ35,0.0053561286847908,0.0065334144862958,0.0109347686551692,0.0112379722119574,0.0024991910853557,41,LabISA-INPE,AMZ,Curuai,-2.08164,-55.5187,2004-06-12,27.43,10.897,0.5,,0.9577758
Curuai_2004_06,140,Curuai_06_2004_PCJ36,0.0098231181286405,0.0086130430521528,0.0117757627558444,0.0136952354647227,0.0019528854636325,41,LabISA-INPE,AMZ,Curuai,-2.01886,-55.522499,2004-06-12,5.238,7.055,0.9,,0.4873692
Curuai_2004_06,141,Curuai_06_2004_PCJ37,0.0016700668877806,0.0019951824038753,0.0028258544702752,0.0022293990485545,0.0008598046291888,41,LabISA-INPE,AMZ,Curuai,-2.06144,-55.572899,2004-06-12,37.411,14.052,0.7,,2.4216228
Curuai_2004_06,142,Curuai_06_2004_PCJ38,0.0028207184635997,0.0029070130839017,0.0038139454086541,0.0042966504304994,0.0011180946064498,41,LabISA-INPE,AMZ,Curuai,-2.00044,-55.5639,2004-06-12,11.664,6.841,0.8,,1.2490623
Curuai_2004_06,143,Curuai_06_2004_PCJ41,0.0036972309133007,0.0041188254565865,0.0077571073502913,0.0070604341145127,0.0016985648716511,41,LabISA-INPE,AMZ,Curuai,-2.15464,-55.7365,2004-06-09,33.749,13.7557,0.6,,0.8931648
Curuai_2004_06,144,Curuai_06_2004_PCJ42,0.0130203943619517,0.0153405473491203,0.0317245072088749,0.0294020551503714,0.0045603620386072,41,LabISA-INPE,AMZ,Curuai,-2.10514,-55.698002,2004-06-13,48.121,16.3431,0.45,,0.29522187
Curuai_2004_06,145,Curuai_06_2004_PCJ43,0.0040226006456477,0.005237610875323,0.0102805468983211,0.0079488662901512,0.0023178859901287,41,LabISA-INPE,AMZ,Curuai,-2.13831,-55.676399,2004-06-13,61.491,16.7886,0.6,,0.82341456
Curuai_2004_06,146,Curuai_06_2004_PCJ44,0.0158129083667792,0.0191553680250843,0.0404313739687986,0.0349272611346752,0.0079607367859715,41,LabISA-INPE,AMZ,Curuai,-2.13969,-55.616199,2004-06-13,52.415,18.079,0.55,,0.2898456
Curuai_2004_06,147,Curuai_06_2004_PCJ45,0.0050766957545326,0.0062516780358662,0.010802134485465,0.0110811076030689,0.0022867533869179,41,LabISA-INPE,AMZ,Curuai,-2.09161,-55.624802,2004-06-13,26.21,15.58,0.6,,0.9134375
Curuai_2004_06,148,Curuai_06_2004_PCJ46,0.0073607091797944,0.0096143937728482,0.0175482611161749,0.0159061024421887,0.0041158643276553,41,LabISA-INPE,AMZ,Curuai,-2.0975,-55.5769,2004-06-13,44.343,20.525,0.45,,0.6812602
Curuai_2004_06,149,Curuai_06_2004_PCJ51,0.0077943394226191,0.0094392386911759,0.015583460848689,0.014058940481243,0.004052885367452,41,LabISA-INPE,AMZ,Curuai,-2.11922,-55.528599,2004-06-10,27.24,15.55,0.5,,0.7898337
Curuai_2004_06,150,Curuai_06_2004_PCJ52,0.0076563007891067,0.0091590290575991,0.0151665433976173,0.0134689678385502,0.0047048581758128,41,LabISA-INPE,AMZ,Curuai,-2.13331,-55.556801,2004-06-10,26.995,14.2788,0.55,,0.8906925
Curuai_2004_06,151,Curuai_06_2004_PCJ53,0.0039072771923143,0.0054888469432972,0.0110257589011604,0.0095748620866045,0.0025560696104914,41,LabISA-INPE,AMZ,Curuai,-2.15572,-55.567799,2004-06-10,37.741,15.0688,0.55,,0.79822636
Curuai_2004_06,152,Curuai_06_2004_PCJ54,0.0088776407038737,0.0100919960541024,0.0148422711693668,0.0137485778431777,0.0047276086635385,41,LabISA-INPE,AMZ,Curuai,-2.17153,-55.612499,2004-06-10,26.774,11.9237,0.6,,0.7371134
Curuai_2004_06,153,Curuai_06_2004_PCJ55,0.0079635261468776,0.0087682075040956,0.0118641842581593,0.0114947219723672,0.0047054385536067,41,LabISA-INPE,AMZ,Curuai,-2.17303,-55.652401,2004-06-10,18.727,12.356,0.6,,1.0391243
Curuai_2004_06,154,Curuai_06_2004_PCJ61,0.0051216786533662,0.0063138370779236,0.0110657079327468,0.0104516610753442,0.0025920292743316,41,LabISA-INPE,AMZ,Curuai,-2.18047,-55.500301,2004-06-06,31.092,15.71,0.65,,0.9550793
Curuai_2004_06,155,Curuai_06_2004_PCJ62,0.0096515761498684,0.010597430064009,0.0160615483635875,0.0146019218549223,0.0051951425443838,41,LabISA-INPE,AMZ,Curuai,-2.16753,-55.541801,2004-06-10,31.463,12.694,0.65,,0.6294507
Curuai_2004_06,156,Curuai_06_2004_PCJ63,0.0154426734787441,0.0173177251694611,0.0241902778098783,0.0216675887248951,0.0085030661609834,41,LabISA-INPE,AMZ,Curuai,-2.15642,-55.515598,2004-06-10,34.258,13.4937,0.6,,0.22386548
Curuai_2004_06,157,Curuai_06_2004_PCJ64,0.0057503810488386,0.0070902909761902,0.0119689515354268,0.0120572817900718,0.0024051699642594,41,LabISA-INPE,AMZ,Curuai,-2.17158,-55.459099,2004-06-06,21.984,16.5271,0.55,,0.9104557
Curuai_2004_06,158,Curuai_06_2004_PCJ65,0.0092167588060243,0.0109298830253683,0.0170466753376882,0.0159216577562151,0.0053709841527433,41,LabISA-INPE,AMZ,Curuai,-2.14472,-55.475899,2004-06-10,28.993,18.8571,0.4,,0.4621546
Curuai_2004_06,159,Curuai_06_2004_PCJ66,0.0063310934743131,0.0079518003602128,0.0142887035200455,0.0116831414761548,0.003606705949968,41,LabISA-INPE,AMZ,Curuai,-2.12461,-55.4944,2004-06-11,60.554,19.3629,0.45,,0.89240336
Curuai_2004_06,160,Curuai_06_2004_PCJ67,0.0093180756635441,0.0108453784251238,0.016640228750834,0.0147946633899057,0.0049402861857328,41,LabISA-INPE,AMZ,Curuai,-2.13903,-55.437401,2004-06-10,43.285,19.0171,0.4,,0.5058532
Curuai_2004_06,161,Curuai_06_2004_PCJ68,0.0061720745615033,0.0074210220016208,0.0124604175549954,0.0117920763950436,0.0030828343008006,41,LabISA-INPE,AMZ,Curuai,-2.09875,-55.487301,2004-06-11,40.512,17.0967,0.45,,0.9519428
Curuai_2004_06,162,Curuai_06_2004_PCJ69,0.0058730445374334,0.0074259063460355,0.0132305786406733,0.0114385725781525,0.0033299091078001,41,LabISA-INPE,AMZ,Curuai,-2.10961,-55.438,2004-06-11,40.284,17.88,0.45,,0.9582801
Curuai_2004_06,163,Curuai_06_2004_PCJ70,0.0131403531551303,0.0153955332679027,0.0229536326919017,0.0221252887099725,0.0094322986373334,41,LabISA-INPE,AMZ,Curuai,-2.12158,-55.398701,2004-06-11,31.683,17.5863,0.5,,0.21867001
Curuai_2004_06,164,Curuai_06_2004_PCJ71,0.0074512278000414,0.0090493112773545,0.0153720360188699,0.0175595029535814,0.0038195510309399,41,LabISA-INPE,AMZ,Curuai,-2.09272,-55.407101,2004-06-11,18.541,17.63,0.45,,0.5386337
Curuai_2004_06,165,Curuai_06_2004_PCJ72,0.0099110222407176,0.0117849499549449,0.0183402311982912,0.0206277987465676,0.0059293064869236,41,LabISA-INPE,AMZ,Curuai,-2.10928,-55.372501,2004-06-11,9.894,13.6163,0.5,,0.23076484
Curuai_2004_06,166,Curuai_06_2004_PCJ81,0.0517777095254313,0.0535619551538789,0.0839673131735586,0.0840769657231522,0.0283464664196716,41,LabISA-INPE,AMZ,Curuai,-2.17394,-55.412899,2004-06-16,52.14,18.4733,0.55,,0.30506343
Curuai_2004_06,167,Curuai_06_2004_PCJ82,0.0307780800386316,0.0315955596702329,0.0484227841964027,0.0593655368111825,0.0162460095120507,41,LabISA-INPE,AMZ,Curuai,-2.13306,-55.353699,2004-06-16,13.674,12.1337,0.65,,0.10618259
Curuai_2004_06,168,Curuai_06_2004_PCJ83,0.0206640441477538,0.0217462859528152,0.0362117828452036,0.041266119988781,0.008182938558709,41,LabISA-INPE,AMZ,Curuai,-2.16681,-55.3508,2004-06-16,17.773,16.45,0.6,,0.24719617
Curuai_2004_06,169,Curuai_06_2004_PCJ84,0.0147978079677859,0.0158160511044082,0.0230593943568293,0.0261605179283648,0.0076599612342458,41,LabISA-INPE,AMZ,Curuai,-2.1615,-55.301399,2004-06-16,12.049,13.086,0.55,,0.08814068
Curuai_2004_06,170,Curuai_06_2004_PCJ91,0.0370260630526811,0.0400590717391536,0.0710376131553964,0.0921998704708652,0.0138833893912154,41,LabISA-INPE,AMZ,Curuai,-2.24014,-55.116699,2004-06-04,8.239,15.7171,0.4,,0.12264545
Curuai_2004_06,171,Curuai_06_2004_PCJ92,0.0054816960735094,0.0070458355506274,0.0126574099201125,0.0135327966003761,0.0023435615012585,41,LabISA-INPE,AMZ,Curuai,-2.22706,-55.1558,2004-06-19,12.947,11.7656,0.6,,0.7353386
