local_year_month,organization,Unnamed: 0,id,region,local,lat,long,date,chla,tss,secchi,acdom440,B1,B2,B3,B4,B5,station_id,organization.1,predicted
BuaBua_2015_07,LabISA-INPE,14,88,AMZ,BuaBua,-2.88411,-64.9763,2015-07-10,0.30455,2.3,1.82,1.25,0.00317459101956,0.0044258817247351,0.0075876829429027,0.0068551133125324,0.0005793537186179,BuaBua_07_2015_Ponto_01,LabISA-INPE,1.1144092
BuaBua_2015_07,LabISA-INPE,15,88,AMZ,BuaBua,-2.89961,-64.9853,2015-07-10,0.37,1.6,1.9,1.37,0.0045072698126314,0.0051830803330505,0.007351096520261,0.0062089244894447,0.0009112867825661,BuaBua_07_2015_Ponto_02,LabISA-INPE,0.8868804
BuaBua_2015_07,LabISA-INPE,16,88,AMZ,BuaBua,-2.90084,-64.975,2015-07-10,0.593167,4.9,1.85,1.33,0.0040716601464729,0.0049164147875635,0.0074346357864927,0.006401547745896,0.0006783367495828,BuaBua_07_2015_Ponto_03,LabISA-INPE,1.0131998
Cerrado_2019_08,LabISA-INPE,29,64,AMZ,Cerrado,-4.729,-66.7,2019-08-17,,,0.23,,0.0086942692067237,0.0106426650762099,0.0181226640611326,0.0173994227825571,0.0045876754779949,Cerrado_08_2019_Ponto_01,LabISA-INPE,0.5142334
Cerrado_2019_08,LabISA-INPE,30,64,AMZ,Cerrado,-4.739,-66.7,2019-08-17,,,0.28,,0.0072556647952997,0.0081741404363648,0.0128926451071028,0.0119897141922293,0.0038617293972693,Cerrado_08_2019_Ponto_02,LabISA-INPE,0.91217124
Cerrado_2019_08,LabISA-INPE,31,64,AMZ,Cerrado,-4.748,-66.7,2019-08-17,,,1.88,,0.010701839857812,0.0118252164342084,0.0187626410751348,0.0181576040619113,0.0027779670287644,Cerrado_08_2019_Ponto_03,LabISA-INPE,0.5396031
Cerrado_2019_08,LabISA-INPE,32,64,AMZ,Cerrado,-4.752,-66.71,2019-08-17,,,1.8,,0.0062362551649087,0.0066977540672357,0.0086365086875061,0.0080997249519882,0.0061748463598262,Cerrado_08_2019_Ponto_04,LabISA-INPE,0.8349062
Curape_2019_08,LabISA-INPE,37,61,AMZ,Curape,-4.715,-66.79,2019-08-18,,,1.55,,0.0208889873620622,0.0262613899694684,0.0442207118989689,0.0464000001434161,0.0131896190176636,Curape_08_2019_Ponto_01,LabISA-INPE,0.24375984
Curape_2019_08,LabISA-INPE,38,61,AMZ,Curape,-4.712,-66.78,2019-08-18,,,0.48,,0.020988964965712,0.025839558984632,0.0435682180885816,0.0467470805412131,0.0129964986829389,Curape_08_2019_Ponto_02,LabISA-INPE,0.25056234
Curape_2019_08,LabISA-INPE,39,61,AMZ,Curape,-4.715,-66.76,2019-08-18,,,0.69,,0.0203695300754517,0.0242440839297639,0.0395544764842221,0.0407833943854124,0.011230120913517,Curape_08_2019_Ponto_03,LabISA-INPE,0.2617662
Curuai_2012_02,LabISA-INPE,48,38,AMZ,Curuai,-2.173082528,-55.59713729,2012-02-04,8.85,30.2,0.25,,0.0225729832878771,0.0260414253358317,0.0354404174365055,0.0384746683767169,0.0222459457283969,Curuai_02_2013_Ponto_P11,LabISA-INPE,0.1273799
Curuai_2012_02,LabISA-INPE,59,38,AMZ,Curuai,-2.258387578,-55.62288705,2012-02-06,6.15,12.85,0.37,,0.0152255844631649,0.0175174850497542,0.0234935252569565,0.0265568819679358,0.0132209710402395,Curuai_02_2013_Ponto_P22,LabISA-INPE,0.19002226
Curuai_2016_03,LabISA-INPE,70,14,AMZ,Curuai,-2.11651,-55.4125,2016-03-15,35.885,39.75,0.28,1.03951,0.0197368989868944,0.0251166232174368,0.0411842101998713,0.0448688171863918,0.0121361171468182,Curuai_03_2016_Ponto_01,LabISA-INPE,0.253598
Curuai_2016_03,LabISA-INPE,71,14,AMZ,Curuai,-2.11405,-55.4461,2016-03-15,34.44,51.0,0.28,0.931135,0.0162441031125028,0.0202505582264605,0.03300224328694,0.0366119906831318,0.0092732915207695,Curuai_03_2016_Ponto_02,LabISA-INPE,0.21820489
Curuai_2016_03,LabISA-INPE,72,14,AMZ,Curuai,-2.25617,-55.53,2016-03-14,34.785,48.665,0.18,0.88101,0.0220412350249411,0.0262777097026199,0.0387518789583385,0.04324487141597,0.0172242636065606,Curuai_03_2016_Ponto_03,LabISA-INPE,0.19298285
Curuai_2016_03,LabISA-INPE,73,14,AMZ,Curuai,-2.15449,-55.5734,2016-03-15,24.335,35.25,0.26,0.988032,0.0165793871642141,0.0202472714816422,0.0321686377932585,0.0346065549667581,0.0089859969061906,Curuai_03_2016_Ponto_04,LabISA-INPE,0.21512228
Curuai_2016_03,LabISA-INPE,74,14,AMZ,Curuai,-2.25617,-55.53,2016-03-14,42.32,37.0,0.28,1.01242,0.0155470635762113,0.0188460449429525,0.029236371215037,0.0311676901081581,0.0087869771861486,Curuai_03_2016_Ponto_05,LabISA-INPE,0.22311014
Curuai_2016_03,LabISA-INPE,75,14,AMZ,Curuai,-2.25617,-55.53,2016-03-14,35.235,73.665,0.18,0.727477,0.0220091444098161,0.0260131746206134,0.0380223506244904,0.0433388812831113,0.0194344773693652,Curuai_03_2016_Ponto_06,LabISA-INPE,0.14690128
Curuai_2016_03,LabISA-INPE,76,14,AMZ,Curuai,-2.25617,-55.53,2016-03-14,24.045,60.0,0.19,0.871979,0.0220697377088127,0.0262011139102388,0.0390797098697218,0.0440095307983048,0.017357934043453,Curuai_03_2016_Ponto_07,LabISA-INPE,0.19300139
Curuai_2016_03,LabISA-INPE,77,14,AMZ,Curuai,-2.12949,-55.5436,2016-03-15,15.695,29.0,0.28,0.849852,0.0160290739516651,0.0194963478408699,0.0308148174842338,0.0323958273241454,0.0069865681952154,Curuai_03_2016_Ponto_08,LabISA-INPE,0.20482948
Curuai_2016_03,LabISA-INPE,78,14,AMZ,Curuai,-2.25617,-55.53,2016-03-13,18.385,20.5,0.4,1.2391,0.0177590544203548,0.0220118643251586,0.0337891321803604,0.03299143268646,0.0109006904719097,Curuai_03_2016_Ponto_09,LabISA-INPE,0.22904985
Curuai_2016_03,LabISA-INPE,79,14,AMZ,Curuai,-2.25617,-55.53,2016-03-13,18.225,24.25,0.33,1.01874,0.0177945057719757,0.0215242985639358,0.0326352274847113,0.0335195527758335,0.0099541096323295,Curuai_03_2016_Ponto_10,LabISA-INPE,0.2347413
Curuai_2016_03,LabISA-INPE,80,14,AMZ,Curuai,-2.25617,-55.53,2016-03-13,19.815,79.5,0.17,1.20456,0.0196238908687717,0.0242792222876286,0.0390309592196717,0.0444691529645511,0.0160243005586796,Curuai_03_2016_Ponto_11,LabISA-INPE,0.22957218
Curuai_2016_03,LabISA-INPE,81,14,AMZ,Curuai,-2.25515,-55.3005,2016-03-16,9.315,92.5,0.17,1.02235,0.0260647665834787,0.0316636902445294,0.0499846951010259,0.0582208722781945,0.0224299770830575,Curuai_03_2016_Ponto_12,LabISA-INPE,0.2486242
Curuai_2016_03,LabISA-INPE,82,14,AMZ,Curuai,-2.25617,-55.53,2016-03-13,15.535,88.75,0.15,1.08444,0.0212347608314446,0.0259612064117475,0.0408116389127327,0.0469312738784455,0.0181856867093366,Curuai_03_2016_Ponto_13,LabISA-INPE,0.2077691
Curuai_2016_03,LabISA-INPE,83,14,AMZ,Curuai,-2.24187,-55.2438,2016-03-16,14.945,131.5,0.12,1.18988,0.0261859317226215,0.0311748628176311,0.048540602172158,0.0574411668933062,0.0229610531788988,Curuai_03_2016_Ponto_14,LabISA-INPE,0.21168128
Curuai_2016_03,LabISA-INPE,84,14,AMZ,Curuai,-2.21632,-55.2121,2016-03-16,6.28,94.0,0.18,1.17453,0.0293561005438636,0.0363804001333655,0.0603736088718774,0.0706683321924561,0.0220434334672446,Curuai_03_2016_Ponto_15,LabISA-INPE,0.30782354
Curuai_2016_03,LabISA-INPE,85,14,AMZ,Curuai,-2.26257,-55.1258,2016-03-17,0.665,235.5,0.1,1.43497,0.0270763507604187,0.0345862722705314,0.0593135890132068,0.0748083573625174,0.0370375693494176,Curuai_03_2016_Ponto_16n,LabISA-INPE,0.22016929
Curuai_2016_03,LabISA-INPE,86,14,AMZ,Curuai,-2.21864,-55.2783,2016-03-16,3.87,102.5,0.15,1.37029,0.0260003087151176,0.0316065866492575,0.0506442704121619,0.0600921829721156,0.0233930344145456,Curuai_03_2016_Ponto_17,LabISA-INPE,0.23505083
Curuai_2016_07,LabISA-INPE,375,28,AMZ,Curuai,-2.06426,-55.4821,2016-07-15,6.715,26.3335,0.3,2.1314,0.0103611198988603,0.0135979675293029,0.0241146107380825,0.028311329617488,0.0058416345394347,Curuai_07_2016_Ponto_01,LabISA-INPE,0.27230954
Curuai_2016_07,LabISA-INPE,376,28,AMZ,Curuai,-2.08211,-55.5253,2016-07-15,85.045,38.8,0.31,2.41996,0.0075182309821883,0.0110261551201251,0.0222483007056316,0.0214951857279553,0.0078858745636857,Curuai_07_2016_Ponto_02,LabISA-INPE,0.55940557
Curuai_2016_07,LabISA-INPE,377,28,AMZ,Curuai,-2.06219,-55.6523,2016-07-16,6.41,29.857,0.28,2.22262,0.0092084760115256,0.0124507581583876,0.0230954652707455,0.028870680660622,0.0059934179729987,Curuai_07_2016_Ponto_03,LabISA-INPE,0.26733255
Curuai_2016_07,LabISA-INPE,378,28,AMZ,Curuai,-2.13788,-55.5496,2016-07-15,21.67,45.0,0.28,1.75434,0.0103300729187677,0.014436446792068,0.0270869785228325,0.0249135042233935,0.009923942326386,Curuai_07_2016_Ponto_04,LabISA-INPE,0.4971133
Curuai_2016_07,LabISA-INPE,379,28,AMZ,Curuai,-2.10493,-55.6974,2016-07-16,11.045,44.143,0.2,1.69022,0.0114482219500663,0.0151075010635451,0.0268042836153919,0.0318357674760789,0.0083786017524213,Curuai_07_2016_Ponto_05,LabISA-INPE,0.23396562
Curuai_2016_07,LabISA-INPE,380,28,AMZ,Curuai,-2.13594,-55.7172,2016-07-16,24.58,49.6665,0.23,2.04199,0.0098724249183995,0.0134396815708937,0.0250090177493117,0.0286358342074802,0.0076285119765775,Curuai_07_2016_Ponto_06,LabISA-INPE,0.3857224
Curuai_2016_07,LabISA-INPE,381,28,AMZ,Curuai,-2.11722,-55.6173,2016-07-16,9.01,24.0,0.3,1.89749,0.0104711330060405,0.0142003339568024,0.0261115978296634,0.0309063998600882,0.006017460995434,Curuai_07_2016_Ponto_07,LabISA-INPE,0.24315819
Curuai_2016_07,LabISA-INPE,382,28,AMZ,Curuai,-2.18546,-55.6335,2016-07-15,72.595,45.8335,0.28,2.15624,0.0092767167874045,0.0129744649278788,0.0255668609775076,0.025547915776986,0.0069596086845277,Curuai_07_2016_Ponto_08,LabISA-INPE,0.55438316
Curuai_2016_07,LabISA-INPE,383,28,AMZ,Curuai,-2.25594,-55.5307,2016-07-17,41.65,21.4285,0.55,1.6261,0.0079620616297662,0.0108233162384693,0.0199329012628275,0.0190599082970536,0.0044408917197383,Curuai_07_2016_Ponto_09,LabISA-INPE,0.52924824
Curuai_2016_07,LabISA-INPE,384,28,AMZ,Curuai,-2.27046,-55.4506,2016-07-17,31.66,25.5715,0.45,1.80944,0.008970688180561,0.0122641543246781,0.0232578884080331,0.0218834616445304,0.0046019925487677,Curuai_07_2016_Ponto_10,LabISA-INPE,0.5716882
Curuai_2016_07,LabISA-INPE,385,28,AMZ,Curuai,-2.26456,-55.3784,2016-07-17,30.6,23.7145,0.39,1.79634,0.0094863984455943,0.0126552649117483,0.0230780278046715,0.0226380998930798,0.004901646900583,Curuai_07_2016_Ponto_11,LabISA-INPE,0.60075295
Curuai_2016_07,LabISA-INPE,386,28,AMZ,Curuai,-2.25583,-55.3043,2016-07-17,57.355,34.1337,0.34,2.12328,0.0110691049724345,0.0149202670753468,0.0289810723380188,0.0286466533667285,0.0068370102750947,Curuai_07_2016_Ponto_12,LabISA-INPE,0.3533287
Curuai_2016_07,LabISA-INPE,387,28,AMZ,Curuai,-2.21266,-55.2786,2016-07-14,35.845,33.5,0.38,1.58455,0.0114643261266041,0.0152266869797926,0.0273562575794201,0.0272125520213591,0.0063492090000325,Curuai_07_2016_Ponto_13,LabISA-INPE,0.43876165
Curuai_2016_07,LabISA-INPE,388,28,AMZ,Curuai,-2.24447,-55.2457,2016-07-14,10.26,32.75,0.45,1.60217,0.0101089955501948,0.013066660746994,0.0228322269924502,0.0229995116902715,0.0041874010493602,Curuai_07_2016_Ponto_14,LabISA-INPE,0.5430615
Curuai_2016_07,LabISA-INPE,389,28,AMZ,Curuai,-2.21397,-55.2039,2016-07-14,5.25,18.75,0.37,1.72093,0.0111035850414179,0.0148575135634752,0.0265131391912002,0.0298937651544903,0.0050097585661286,Curuai_07_2016_Ponto_15,LabISA-INPE,0.3358912
Curuai_2016_07,LabISA-INPE,390,28,AMZ,Curuai,-2.26109,-55.1612,2016-07-14,25.5,41.5,0.35,1.71415,0.0131448007492929,0.0169994690416583,0.0286420263437682,0.0301738248241361,0.0080598643917201,Curuai_07_2016_Ponto_16,LabISA-INPE,0.22916542
Curuai_2019_08,LabISA-INPE,441,43,AMZ,Curuai,-2.175,-55.43,2019-08-25,20.14,21.5,0.5,,0.0070065177770648,0.009383703527047,0.0171558533665829,0.0190295494642556,0.0038726135379327,Curuai_08_2019_Ponto_01,LabISA-INPE,0.5527791
Curuai_2019_08,LabISA-INPE,442,43,AMZ,Curuai,-2.154,-55.46,2019-08-25,17.99,8.5,0.7,,0.0058483284144353,0.0079499671964344,0.0146205844325373,0.0149721922461461,0.0022090101023087,Curuai_08_2019_Ponto_02,LabISA-INPE,0.7019919
Curuai_2019_08,LabISA-INPE,443,43,AMZ,Curuai,-2.177,-55.51,2019-08-25,17.52,13.0,0.67,,0.0054766036026005,0.0074639396944947,0.0142389615340427,0.0143614048045286,0.0021754104733184,Curuai_08_2019_Ponto_03,LabISA-INPE,0.6716174
Curuai_2019_08,LabISA-INPE,444,43,AMZ,Curuai,-2.232,-55.5,2019-08-25,19.12,7.75,0.75,,0.004820816148817,0.0063861830346809,0.0114269796842647,0.0114703212490182,0.0017066771273344,Curuai_08_2019_Ponto_04,LabISA-INPE,0.7344685
Curuai_2019_08,LabISA-INPE,449,43,AMZ,Curuai,-2.133,-55.5,2019-08-27,16.42,24.0,0.54,,0.0068479339619479,0.0096481539700612,0.0190506588411202,0.0212966369867876,0.0036067111233743,Curuai_08_2019_Ponto_09,LabISA-INPE,0.5130317
Curuai_2019_08,LabISA-INPE,450,43,AMZ,Curuai,-2.122,-55.46,2019-08-27,15.08,17.5,0.6,,0.0065463000289164,0.0092625501434887,0.0176714104491048,0.0187516749755749,0.0027840748964892,Curuai_08_2019_Ponto_10,LabISA-INPE,0.5733313
Curuai_2019_08,LabISA-INPE,451,43,AMZ,Curuai,-2.135,-55.42,2019-08-27,20.2,16.0,0.58,,0.0066084660019021,0.0090993851175511,0.0170358548912113,0.0179761533232481,0.0028133440038127,Curuai_08_2019_Ponto_11,LabISA-INPE,0.6044611
Curuai_2019_08,LabISA-INPE,452,43,AMZ,Curuai,-2.172,-55.37,2019-08-27,17.57,14.25,0.63,,0.005993836143085,0.0082333594269784,0.015610040779002,0.0168827839991592,0.0025505569388379,Curuai_08_2019_Ponto_12,LabISA-INPE,0.62366426
Curuai_2019_08,LabISA-INPE,453,43,AMZ,Curuai,-2.23,-55.35,2019-08-27,17.63,7.75,0.58,,0.0058550050676011,0.0079567005030505,0.0148864651245586,0.0154361125162689,0.0024538509781485,Curuai_08_2019_Ponto_13,LabISA-INPE,0.67592263
Curuai_2019_08,LabISA-INPE,454,43,AMZ,Curuai,-2.236,-55.29,2019-08-28,16.23,12.75,0.8,,0.0054179105709605,0.0075958446929603,0.0145889622175628,0.0143617294120786,0.0021318386127031,Curuai_08_2019_Ponto_14,LabISA-INPE,0.6683139
Curuai_2019_08,LabISA-INPE,455,43,AMZ,Curuai,-2.257,-55.33,2019-08-28,21.51,13.5,0.84,,0.0055239156044629,0.0076292916368159,0.0142974873302293,0.0137392007386666,0.002183229517296,Curuai_08_2019_Ponto_15,LabISA-INPE,0.70321715
Curuai_2019_08,LabISA-INPE,456,43,AMZ,Curuai,-2.27,-55.37,2019-08-28,20.35,13.0,0.82,,0.0052206579883262,0.0072070706510107,0.0137501035195847,0.0130801739357007,0.0019520008641621,Curuai_08_2019_Ponto_16,LabISA-INPE,0.70384836
