local_year_month,organization,Unnamed: 0,id,region,local,lat,long,date,chla,tss,secchi,acdom440,B1,B2,B3,B4,station_id,organization.1,predicted
Acai_2014_04,LabISA-INPE,1,40,AMZ,Acai,-1.9452,-55.5937,2014-04-12,2.75,16.0,0.6,,0.0076276073840959,0.0139631511579223,0.0155557383703653,0.0042559028102058,Acai_04_2014_Ponto_01,LabISA-INPE,0.5411689
Acai_2014_04,LabISA-INPE,2,40,AMZ,Acai,-1.948,-55.5834,2014-04-12,3.47,14.0,0.6,,0.0067322247093743,0.0127361516324464,0.0144947210151674,0.0033830685707274,Acai_04_2014_Ponto_02,LabISA-INPE,0.53744125
Acai_2014_04,LabISA-INPE,3,40,AMZ,Acai,-1.9497,-55.5723,2014-04-12,2.39,11.75,0.6,,0.0088209776814038,0.0156506889388945,0.017733102058217,0.0049111989355719,Acai_04_2014_Ponto_03,LabISA-INPE,0.48093903
Aranamai_2016_07,LabISA-INPE,4,27,AMZ,Aranamai,-2.25108,-54.6867,2016-07-18,11.61,21.571,0.56,2.4326,0.0087118200672477,0.0160680328980924,0.0182225576133425,0.0044714687085688,Aranamai_07_2016_Ponto_01,LabISA-INPE,0.5211817
Aranamai_2016_07,LabISA-INPE,5,27,AMZ,Aranamai,-2.21701,-54.6602,2016-07-18,11.475,20.3,0.42,2.66877,0.0093607629417067,0.0173228865423834,0.0201111918165022,0.0053254823009799,Aranamai_07_2016_Ponto_02,LabISA-INPE,0.45224497
Arapiuns_2021_09,LabISA-INPE,6,146,AMZ,Arapiuns,-2.298028,-55.02086,2021-09-09,6.64,2.3,2.6,,0.002581520159323,0.0035326447903912,0.0027044666848444,0.0002933674818881,Arapiuns_08_2021_Ponto_01,LabISA-INPE,2.8138409
Arapiuns_2021_09,LabISA-INPE,7,146,AMZ,Arapiuns,-2.307813,-55.06762,2021-09-09,6.49,1.1,2.58,,0.0022190924197308,0.0030865539256337,0.0023895885648001,0.0003027926583909,Arapiuns_08_2021_Ponto_02,LabISA-INPE,2.811757
Arapiuns_2021_09,LabISA-INPE,8,146,AMZ,Arapiuns,-2.345434,-55.10521,2021-09-09,4.94,1.2,2.5,,0.0022331644488133,0.0030684865419245,0.0023425479585985,0.0002253496989031,Arapiuns_08_2021_Ponto_03,LabISA-INPE,2.7838507
Arapiuns_2021_09,LabISA-INPE,10,146,AMZ,Arapiuns,-2.354587,-54.91198,2021-09-10,4.19,11.0,0.71,,0.0086294487855499,0.0155211382136705,0.0172655050165328,0.003818129881979,ARTAAM_08_2021_Ponto_01,LabISA-INPE,0.5255729
Cerrado_2019_08,LabISA-INPE,29,64,AMZ,Cerrado,-4.729,-66.7,2019-08-17,,,0.23,,0.0109256746710959,0.0181440101885825,0.0180731352359972,0.0056939009586015,Cerrado_08_2019_Ponto_01,LabISA-INPE,0.5591204
Cerrado_2019_08,LabISA-INPE,30,64,AMZ,Cerrado,-4.739,-66.7,2019-08-17,,,0.28,,0.0083475125020958,0.0128605989039643,0.0125350551878548,0.0045857994977627,Cerrado_08_2019_Ponto_02,LabISA-INPE,0.6424452
Cerrado_2019_08,LabISA-INPE,31,64,AMZ,Cerrado,-4.748,-66.7,2019-08-17,,,1.88,,0.0120795572682353,0.0187950042529581,0.0188574009739018,0.0043963148673904,Cerrado_08_2019_Ponto_03,LabISA-INPE,0.54576635
Cerrado_2019_08,LabISA-INPE,32,64,AMZ,Cerrado,-4.752,-66.71,2019-08-17,,,1.8,,0.0067671597412552,0.0085920417372726,0.0083617789679764,0.0060403273903118,Cerrado_08_2019_Ponto_04,LabISA-INPE,0.8822396
Curuai_2013_02,LabISA-INPE,40,38,AMZ,Curuai,-2.141860472,-55.62480377,2013-02-02,13.0,33.15,0.28,,0.024379981251132,0.0359373926978604,0.0380178788885556,0.01753060369247,Curuai_02_2013_Ponto_P01,LabISA-INPE,0.20935613
Curuai_2013_02,LabISA-INPE,41,38,AMZ,Curuai,-2.111805078,-55.62047044,2013-02-02,11.19,25.9,0.29,,0.0259257505473078,0.037600199293003,0.039611933203155,0.0186387337592201,Curuai_02_2013_Ponto_P02,LabISA-INPE,0.22373122
Curuai_2013_02,LabISA-INPE,42,38,AMZ,Curuai,-2.130721672,-55.65649797,2013-02-02,,37.35,0.21,,0.0281446391598191,0.0410129413854569,0.0442321961447193,0.0229205131749892,Curuai_02_2013_Ponto_P03,LabISA-INPE,0.1990327
Curuai_2013_02,LabISA-INPE,43,38,AMZ,Curuai,-2.115999547,-55.69194222,2013-02-02,13.85,31.75,0.27,,0.0191953821777115,0.0275017351517096,0.0303347543664489,0.0166837794039369,Curuai_02_2013_Ponto_P04,LabISA-INPE,0.093468204
Curuai_2013_02,LabISA-INPE,45,38,AMZ,Curuai,-2.1767,-55.80535817,2013-02-03,12.9,31.65,0.25,,0.0177167332477393,0.0301490858616108,0.0348135219701557,0.0150294480345482,Curuai_02_2013_Ponto_P07,LabISA-INPE,0.17160177
Curuai_2013_02,LabISA-INPE,46,38,AMZ,Curuai,-2.199582403,-55.79516382,2013-02-03,7.17,38.35,0.25,,0.0221439722789261,0.0335049270386882,0.038321435422685,0.0211708135653438,Curuai_02_2013_Ponto_P08,LabISA-INPE,0.09782489
Curuai_2013_02,LabISA-INPE,47,38,AMZ,Curuai,-2.161777056,-55.7640251,2013-02-03,8.09,51.0,0.18,,0.0265221214974264,0.0396622963362794,0.0452503887013882,0.0273415977651446,Curuai_02_2013_Ponto_P09,LabISA-INPE,0.11917203
Curuai_2013_02,LabISA-INPE,49,38,AMZ,Curuai,-2.150360408,-55.56480414,2013-02-04,16.79,28.4,0.35,,0.024064482935772,0.0324628509056564,0.033987906660949,0.0220170099287971,Curuai_02_2013_Ponto_P12,LabISA-INPE,0.13613513
Curuai_2013_02,LabISA-INPE,50,38,AMZ,Curuai,-2.126082783,-55.53816546,2013-02-04,7.24,23.4,0.3,,0.0312464637106462,0.0408925692086646,0.0430870995531008,0.0320432931480544,Curuai_02_2013_Ponto_P13,LabISA-INPE,0.14299865
Curuai_2013_02,LabISA-INPE,51,38,AMZ,Curuai,-2.105110683,-55.41477737,2013-02-05,29.05,17.25,0.38,,0.0205687174243721,0.0294541322150629,0.029498590439963,0.0145021084597898,Curuai_02_2013_Ponto_P14,LabISA-INPE,0.2465776
Curuai_2013_02,LabISA-INPE,52,38,AMZ,Curuai,-2.104582897,-55.48358245,2013-02-04,23.83,8.1,0.6,,0.0221188902048097,0.0276031103367568,0.0280464286400405,0.0241533637225746,Curuai_02_2013_Ponto_P15,LabISA-INPE,0.13007793
Curuai_2013_02,LabISA-INPE,53,38,AMZ,Curuai,-2.115193892,-55.44574938,2013-02-04,16.65,,0.3,,0.030171663578135,0.0406013227789631,0.04378417954115,0.0345762181726244,Curuai_02_2013_Ponto_P16,LabISA-INPE,0.12995595
Curuai_2013_02,LabISA-INPE,54,38,AMZ,Curuai,-2.068222006,-55.48527694,2013-02-05,55.43,21.0,0.32,,0.0226200162177046,0.0346918645026091,0.034058397858502,0.0172630568559548,Curuai_02_2013_Ponto_P17,LabISA-INPE,0.21537945
Curuai_2013_02,LabISA-INPE,55,38,AMZ,Curuai,-2.078221986,-55.52580443,2013-02-05,68.53,17.85,0.4,,0.0157590630272314,0.0221221081845632,0.0190237657072402,0.0124732873983445,Curuai_02_2013_Ponto_P18,LabISA-INPE,0.26603878
Curuai_2013_02,LabISA-INPE,56,38,AMZ,Curuai,-2.134221603,-55.39519417,2013-02-05,16.85,26.7,0.27,,0.0239214194538075,0.037237835121369,0.0395563229505157,0.0169746465337046,Curuai_02_2013_Ponto_P19,LabISA-INPE,0.19435874
Curuai_2013_02,LabISA-INPE,57,38,AMZ,Curuai,-2.17805465,-55.35591665,2013-02-05,18.1,32.25,0.28,,0.0245797098233906,0.0394467178817273,0.0426756112667898,0.0173388745063086,Curuai_02_2013_Ponto_P20,LabISA-INPE,0.17993617
Curuai_2013_02,LabISA-INPE,58,38,AMZ,Curuai,-2.238220917,-55.33819447,2013-02-05,8.7,65.2,0.2,,0.0278268210716759,0.0482949746808999,0.0564560368713933,0.0272742067035609,Curuai_02_2013_Ponto_P21,LabISA-INPE,0.13435996
Curuai_2013_02,LabISA-INPE,60,38,AMZ,Curuai,-2.239721014,-55.58105401,2013-02-06,7.16,13.65,0.38,,0.0300197610632358,0.0383676789714032,0.0413400920267074,0.0309209986017771,Curuai_02_2013_Ponto_P23,LabISA-INPE,0.09259079
Curuai_2013_02,LabISA-INPE,61,38,AMZ,Curuai,-2.251443103,-55.54308205,2013-02-06,9.78,12.7,0.42,,0.0180359289286903,0.0263957057396384,0.0283653345075626,0.0126362014308055,Curuai_02_2013_Ponto_P24,LabISA-INPE,0.14048135
Curuai_2013_02,LabISA-INPE,62,38,AMZ,Curuai,-2.229582128,-55.492999,2013-02-06,14.74,12.85,0.45,,0.0226767151898273,0.0307441862197572,0.0314904034485301,0.0182513964130144,Curuai_02_2013_Ponto_P25,LabISA-INPE,0.16037808
Curuai_2013_02,LabISA-INPE,63,38,AMZ,Curuai,-2.2613319,-55.4552215,2013-02-06,21.63,38.9,0.25,,0.0261362146672071,0.0375315454903893,0.0395100536999666,0.0202959468128549,Curuai_02_2013_Ponto_P26,LabISA-INPE,0.22406898
