local_year_month,Unnamed: 0,V1,station_id,B1,B2,B3,B4,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Curuai_2016_03,68,4091,Curuai_03_2016_Ponto_01,0.0246311696286977,0.0405550279179941,0.0450216394901925,0.0175025273273817,14,LabISA-INPE,AMZ,Curuai,-2.11651,-55.4125,2016-03-15,35.885,39.75,0.28,1.03951,0.24402909
Curuai_2016_03,69,4092,Curuai_03_2016_Ponto_02,0.0198957763122284,0.0325307657928816,0.0366062294023629,0.0143871846743363,14,LabISA-INPE,AMZ,Curuai,-2.11405,-55.4461,2016-03-15,34.44,51.0,0.28,0.931135,0.15897211
Curuai_2016_03,70,4093,Curuai_03_2016_Ponto_03,0.0259007211135647,0.038297845389101,0.0428441668347539,0.0231296159581967,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-14,34.785,48.665,0.18,0.88101,0.16489258
Curuai_2016_03,71,4094,Curuai_03_2016_Ponto_04,0.0199254202391376,0.0316636586954607,0.034796783620693,0.0129061224299267,14,LabISA-INPE,AMZ,Curuai,-2.15449,-55.5734,2016-03-15,24.335,35.25,0.26,0.988032,0.16843778
Curuai_2016_03,72,4095,Curuai_03_2016_Ponto_05,0.0185566118979823,0.0287956576705801,0.0314058277950609,0.0125282789479232,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-14,42.32,37.0,0.28,1.01242,0.15560985
Curuai_2016_03,73,4096,Curuai_03_2016_Ponto_06,0.0256587928672549,0.037598620002761,0.0427267921571042,0.025475787522377,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-14,35.235,73.665,0.18,0.727477,0.12572342
Curuai_2016_03,74,4097,Curuai_03_2016_Ponto_07,0.0258390222762187,0.0386073107281357,0.0435672065308671,0.023092596832926,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-14,24.045,60.0,0.19,0.871979,0.16126603
Curuai_2016_03,75,4098,Curuai_03_2016_Ponto_08,0.0191928501686209,0.0303220114123648,0.0327538624030695,0.0108657258620203,14,LabISA-INPE,AMZ,Curuai,-2.12949,-55.5436,2016-03-15,15.695,29.0,0.28,0.849852,0.17793491
Curuai_2016_03,76,4099,Curuai_03_2016_Ponto_09,0.0216244193492054,0.0331849015882214,0.0336487855305238,0.0140433190494691,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-13,18.385,20.5,0.4,1.2391,0.22551389
Curuai_2016_03,77,4100,Curuai_03_2016_Ponto_10,0.0211875301295607,0.0320829265772568,0.0338083034948834,0.0135025864627594,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-13,18.225,24.25,0.33,1.01874,0.20468484
Curuai_2016_03,78,4101,Curuai_03_2016_Ponto_11,0.0238658037579162,0.03851101047602,0.0441346898988044,0.0228380725908565,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-13,19.815,79.5,0.17,1.20456,0.17720315
Curuai_2016_03,79,4102,Curuai_03_2016_Ponto_12,0.031170992122329,0.049423806809892,0.0577548733334383,0.0295806295171491,14,LabISA-INPE,AMZ,Curuai,-2.25515,-55.3005,2016-03-16,9.315,92.5,0.17,1.02235,0.22066577
Curuai_2016_03,80,4103,Curuai_03_2016_Ponto_13,0.0255434525618564,0.0403348812352019,0.0465272720288,0.0248367667385531,14,LabISA-INPE,AMZ,Curuai,-2.25617,-55.53,2016-03-13,15.535,88.75,0.15,1.08444,0.18128231
Curuai_2016_03,81,4104,Curuai_03_2016_Ponto_14,0.0307528909753735,0.0481020685559642,0.0568957312881396,0.0311149235696915,14,LabISA-INPE,AMZ,Curuai,-2.24187,-55.2438,2016-03-16,14.945,131.5,0.12,1.18988,0.17945501
Curuai_2016_03,82,4105,Curuai_03_2016_Ponto_15,0.035765647553717,0.0596529383950651,0.0702244798734755,0.0316406139305388,14,LabISA-INPE,AMZ,Curuai,-2.21632,-55.2121,2016-03-16,6.28,94.0,0.18,1.17453,0.23784578
Curuai_2016_03,83,4106,Curuai_03_2016_Ponto_16n,0.0339253508548152,0.0587857977442199,0.0731500298130994,0.0480528142680839,14,LabISA-INPE,AMZ,Curuai,-2.26257,-55.1258,2016-03-17,0.665,235.5,0.1,1.43497,0.15074623
Curuai_2016_03,84,4107,Curuai_03_2016_Ponto_17,0.0311154535486876,0.0500633308299727,0.0593242196432124,0.0309442887369071,14,LabISA-INPE,AMZ,Curuai,-2.21864,-55.2783,2016-03-16,3.87,102.5,0.15,1.37029,0.20062402
Curuai_2004_06,105,4165,Curuai_06_2004_PCJ01,0.0062224298868904,0.010181727101055,0.0122646629981984,0.0032784891516317,41,LabISA-INPE,AMZ,Curuai,-2.158,-55.867802,2004-06-07,8.574,18.876,0.45,,0.748276
Curuai_2004_06,106,4166,Curuai_06_2004_PCJ02,0.0053231874916716,0.0069039746855409,0.0081793726450835,0.0025228625186075,41,LabISA-INPE,AMZ,Curuai,-2.19828,-55.852001,2004-06-07,13.167,9.801,0.8,,1.4708865
Curuai_2004_06,107,4167,Curuai_06_2004_PCJ03,0.0064665830277934,0.009169644035916,0.0104465661228039,0.0036871649500424,41,LabISA-INPE,AMZ,Curuai,-2.17639,-55.812801,2004-06-08,5.72,18.374,0.4,,1.0951557
Curuai_2004_06,108,4168,Curuai_06_2004_PCJ04,0.0041669107346524,0.0055765095818385,0.0056237447977138,0.0021820366864736,41,LabISA-INPE,AMZ,Curuai,-2.22319,-55.788502,2004-06-08,10.851,5.675,1.2,,1.7609868
Curuai_2004_06,109,4169,Curuai_06_2004_PCJ05,0.0106947269728671,0.0154150920636704,0.0157321280723926,0.0115384713388172,41,LabISA-INPE,AMZ,Curuai,-2.13583,-55.786098,2004-06-08,43.044,18.5529,0.5,,0.6687007
Curuai_2004_06,110,4170,Curuai_06_2004_PCJ06,0.0064971854966258,0.0101902142076917,0.0112010516885727,0.0031826480524963,41,LabISA-INPE,AMZ,Curuai,-2.16536,-55.7589,2004-06-08,14.033,12.3343,0.5,,0.98643106
Curuai_2004_06,111,4171,Curuai_06_2004_PCJ100,0.0069576728532732,0.0117278310343708,0.013196319345179,0.0040020756719306,41,LabISA-INPE,AMZ,Curuai,-2.1695,-55.262402,2004-06-16,12.89,11.6067,0.6,,0.73371243
Curuai_2004_06,112,4172,Curuai_06_2004_PCJ101,0.019933473253733,0.0264671050824406,0.0276411936416172,0.0143579415782345,41,LabISA-INPE,AMZ,Curuai,-2.22983,-55.311401,2004-06-03,19.667,14.6429,0.45,,0.11880356
Curuai_2004_06,113,4173,Curuai_06_2004_PCJ102,0.0158795622621924,0.0219142754923761,0.0213667920062386,0.0102102462948602,41,LabISA-INPE,AMZ,Curuai,-2.26236,-55.339199,2004-06-03,27.785,14.0437,0.6,,0.1679537
Curuai_2004_06,114,4174,Curuai_06_2004_PCJ103,0.0145977716387707,0.0201501891023323,0.0209955485594053,0.0100141355413157,41,LabISA-INPE,AMZ,Curuai,-2.21083,-55.3508,2004-06-05,15.652,14.6388,0.5,,0.12708537
Curuai_2004_06,115,4175,Curuai_06_2004_PCJ104,0.0116228001881809,0.0171429537760314,0.0159914992788274,0.0070956212387111,41,LabISA-INPE,AMZ,Curuai,-2.24425,-55.3741,2004-06-05,38.293,15.0771,0.5,,0.59653544
Curuai_2004_06,116,4176,Curuai_06_2004_PCJ105,0.0137095612691072,0.0193684294014011,0.0170193685981084,0.0088321457034184,41,LabISA-INPE,AMZ,Curuai,-2.28575,-55.368099,2004-06-19,45.158,14.8,0.6,,0.26264155
Curuai_2004_06,117,4177,Curuai_06_2004_PCJ106,0.0101900632374049,0.0147137406212349,0.0145727145081656,0.0068572333228201,41,LabISA-INPE,AMZ,Curuai,-2.27208,-55.4021,2004-06-03,25.655,12.8429,0.6,,0.77924865
Curuai_2004_06,118,4178,Curuai_06_2004_PCJ107,0.0140771829104257,0.0201050572822722,0.0190500828696442,0.0088429227814109,41,LabISA-INPE,AMZ,Curuai,-2.242,-55.438801,2004-06-19,28.2,13.3837,0.65,,0.2346083
Curuai_2004_06,119,4179,Curuai_06_2004_PCJ108,0.0052434019329854,0.009606466504137,0.0084501997846554,0.0031721264862937,41,LabISA-INPE,AMZ,Curuai,-2.26661,-55.4599,2004-06-06,41.463,13.1763,0.8,,1.0058506
Curuai_2004_06,120,4180,Curuai_06_2004_PCJ109,0.0112247104333867,0.0169323818317905,0.0164651176566997,0.0076002759024779,41,LabISA-INPE,AMZ,Curuai,-2.21817,-55.474201,2004-06-03,38.248,16.63,0.5,,0.65617424
Curuai_2004_06,121,4181,Curuai_06_2004_PCJ11,0.0051650026480129,0.007060486084348,0.0064189327744047,0.0023875692384612,41,LabISA-INPE,AMZ,Curuai,-2.12567,-55.750198,2004-06-09,32.68,10.197,0.8,,1.9948977
Curuai_2004_06,122,4182,Curuai_06_2004_PCJ110,0.0070962946675081,0.0104705880560118,0.0106491448970703,0.0038089367479738,41,LabISA-INPE,AMZ,Curuai,-2.25394,-55.525799,2004-06-19,19.406,11.3025,0.7,,1.1985308
Curuai_2004_06,123,4183,Curuai_06_2004_PCJ111,0.0043171485311317,0.0056664241162694,0.0054726878735458,0.0016579751649839,41,LabISA-INPE,AMZ,Curuai,-2.25133,-55.548901,2004-06-03,15.148,7.329,0.9,,1.8553569
Curuai_2004_06,124,4184,Curuai_06_2004_PCJ112,0.0039623244842468,0.005512681084815,0.0055430446375562,0.0015875659942201,41,LabISA-INPE,AMZ,Curuai,-2.23689,-55.609299,2004-06-06,10.631,6.548,1.2,,1.6433153
Curuai_2004_06,125,4185,Curuai_06_2004_PCJ113,0.0067666615796029,0.0115605037903538,0.0105636325443421,0.0039584848068037,41,LabISA-INPE,AMZ,Curuai,-2.27236,-55.403301,2004-06-19,38.889,15.2963,0.6,,0.9527794
