local_year_month,Unnamed: 0,V1,station_id,B1,B2,B3,B4,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Acai_2014_04,1,1,Acai_04_2014_Ponto_01,0.0076276073840959,0.0139631511579223,0.0155557383703653,0.0042559028102058,40,LabISA-INPE,AMZ,Acai,-1.9452,-55.5937,2014-04-12,2.75,16.0,0.6,,0.55293113
Acai_2014_04,2,2,Acai_04_2014_Ponto_02,0.0067322247093743,0.0127361516324464,0.0144947210151674,0.0033830685707274,40,LabISA-INPE,AMZ,Acai,-1.948,-55.5834,2014-04-12,3.47,14.0,0.6,,0.5374824
Acai_2014_04,3,3,Acai_04_2014_Ponto_03,0.0088209776814038,0.0156506889388945,0.017733102058217,0.0049111989355719,40,LabISA-INPE,AMZ,Acai,-1.9497,-55.5723,2014-04-12,2.39,11.75,0.6,,0.47137457
Branco_2019_08,10,4032,Branco_08_2019_Ponto_01,0.0066876931032272,0.0094827301118027,0.0082334792346724,0.0025703848188439,63,LabISA-INPE,AMZ,Branco,-4.722,-66.68,2019-08-20,,,1.03,,1.4294307
Branco_2019_08,11,4033,Branco_08_2019_Ponto_02,0.0058367527490228,0.0084365285845366,0.0071747215683885,0.0021939999720152,63,LabISA-INPE,AMZ,Branco,-4.725,-66.68,2019-08-20,,,0.96,,1.5948013
Branco_2019_08,12,4034,Branco_08_2019_Ponto_03,0.0057977084691844,0.0087038563045477,0.0074743945135817,0.0024168337801935,63,LabISA-INPE,AMZ,Branco,-4.727,-66.68,2019-08-20,,,0.27,,1.4015534
Cerrado_2019_08,28,4050,Cerrado_08_2019_Ponto_01,0.0109256746710959,0.0181440101885825,0.0180731352359972,0.0056939009586015,64,LabISA-INPE,AMZ,Cerrado,-4.729,-66.7,2019-08-17,,,0.23,,0.54672366
Cerrado_2019_08,29,4051,Cerrado_08_2019_Ponto_02,0.0083475125020958,0.0128605989039643,0.0125350551878548,0.0045857994977627,64,LabISA-INPE,AMZ,Cerrado,-4.739,-66.7,2019-08-17,,,0.28,,0.8597036
Cerrado_2019_08,30,4052,Cerrado_08_2019_Ponto_03,0.0120795572682353,0.0187950042529581,0.0188574009739018,0.0043963148673904,64,LabISA-INPE,AMZ,Cerrado,-4.748,-66.7,2019-08-17,,,1.88,,0.42841488
Cerrado_2019_08,31,4053,Cerrado_08_2019_Ponto_04,0.0067671597412552,0.0085920417372726,0.0083617789679764,0.0060403273903118,64,LabISA-INPE,AMZ,Cerrado,-4.752,-66.71,2019-08-17,,,1.8,,1.475662
