local_year_month,Unnamed: 0,V1,station_id,B1,B2,B3,B4,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Cerrado_2019_08,28,4050,Cerrado_08_2019_Ponto_01,0.0109256746710959,0.0181440101885825,0.0180731352359972,0.0056939009586015,64,LabISA-INPE,AMZ,Cerrado,-4.729,-66.7,2019-08-17,,,0.23,,0.5432154
Cerrado_2019_08,29,4051,Cerrado_08_2019_Ponto_02,0.0083475125020958,0.0128605989039643,0.0125350551878548,0.0045857994977627,64,LabISA-INPE,AMZ,Cerrado,-4.739,-66.7,2019-08-17,,,0.28,,0.6810822
Cerrado_2019_08,30,4052,Cerrado_08_2019_Ponto_03,0.0120795572682353,0.0187950042529581,0.0188574009739018,0.0043963148673904,64,LabISA-INPE,AMZ,Cerrado,-4.748,-66.7,2019-08-17,,,1.88,,0.5627421
Cerrado_2019_08,31,4053,Cerrado_08_2019_Ponto_04,0.0067671597412552,0.0085920417372726,0.0083617789679764,0.0060403273903118,64,LabISA-INPE,AMZ,Cerrado,-4.752,-66.71,2019-08-17,,,1.8,,0.78570116
Curape_2019_08,36,4058,Curape_08_2019_Ponto_01,0.0269751791490102,0.0448334352356462,0.0473235591282974,0.0178940470976941,61,LabISA-INPE,AMZ,Curape,-4.715,-66.79,2019-08-18,,,1.55,,0.33544344
Curape_2019_08,37,4059,Curape_08_2019_Ponto_02,0.0265277562603279,0.0442632238420644,0.0474561422906727,0.0176810137153076,61,LabISA-INPE,AMZ,Curape,-4.712,-66.78,2019-08-18,,,0.48,,0.32711267
Curape_2019_08,38,4060,Curape_08_2019_Ponto_03,0.0248311512748608,0.0400639833663681,0.041886624184732,0.015220884705358,61,LabISA-INPE,AMZ,Curape,-4.715,-66.76,2019-08-18,,,0.69,,0.32477444
Curuai_2013_02,39,4061,Curuai_02_2013_Ponto_P01,0.024379981251132,0.0359373926978604,0.0380178788885556,0.01753060369247,38,LabISA-INPE,AMZ,Curuai,-2.141860472,-55.62480377,2013-02-02,13.0,33.15,0.28,,0.21852046
Curuai_2013_02,40,4062,Curuai_02_2013_Ponto_P02,0.0259257505473078,0.037600199293003,0.039611933203155,0.0186387337592201,38,LabISA-INPE,AMZ,Curuai,-2.111805078,-55.62047044,2013-02-02,11.19,25.9,0.29,,0.20945044
Curuai_2013_02,41,4063,Curuai_02_2013_Ponto_P03,0.0281446391598191,0.0410129413854569,0.0442321961447193,0.0229205131749892,38,LabISA-INPE,AMZ,Curuai,-2.130721672,-55.65649797,2013-02-02,,37.35,0.21,,0.19748138
Curuai_2013_02,42,4064,Curuai_02_2013_Ponto_P04,0.0191953821777115,0.0275017351517096,0.0303347543664489,0.0166837794039369,38,LabISA-INPE,AMZ,Curuai,-2.115999547,-55.69194222,2013-02-02,13.85,31.75,0.27,,0.08690824
Curuai_2013_02,43,4066,Curuai_02_2013_Ponto_P07,0.0177167332477393,0.0301490858616108,0.0348135219701557,0.0150294480345482,38,LabISA-INPE,AMZ,Curuai,-2.1767,-55.80535817,2013-02-03,12.9,31.65,0.25,,0.19387317
Curuai_2013_02,44,4067,Curuai_02_2013_Ponto_P08,0.0221439722789261,0.0335049270386882,0.038321435422685,0.0211708135653438,38,LabISA-INPE,AMZ,Curuai,-2.199582403,-55.79516382,2013-02-03,7.17,38.35,0.25,,0.085122876
Curuai_2013_02,45,4068,Curuai_02_2013_Ponto_P09,0.0265221214974264,0.0396622963362794,0.0452503887013882,0.0273415977651446,38,LabISA-INPE,AMZ,Curuai,-2.161777056,-55.7640251,2013-02-03,8.09,51.0,0.18,,0.09557712
