local_year_month,Unnamed: 0,station_id,B1,B2,B3,B4,B5,B6,B7,B8,B8A,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Curuai_2004_06,132,Curuai_06_2004_PCJ22,0.0086467201842579,0.0129653519051039,0.0137171613448334,0.0131331501416061,0.0074408994499033,0.0069194654797768,0.0065079030041976,0.0057835063250675,0.0057835063250675,41,LabISA-INPE,AMZ,Curuai,-2.07508,-55.685501,2004-06-14,119.566,25.478,0.4,,0.5564902
Curuai_2004_06,133,Curuai_06_2004_PCJ23,0.0086467201842579,0.0129653519051039,0.0137171613448334,0.0131331501416061,0.0074408994499033,0.0069194654797768,0.0065079030041976,0.0057835063250675,0.0057835063250675,41,LabISA-INPE,AMZ,Curuai,-2.06142,-55.659599,2004-06-14,12.585,11.663,0.65,,0.5564902
Curuai_2004_06,134,Curuai_06_2004_PCJ24,0.0559911368947099,0.0613389499932184,0.0660393685775931,0.0613524038747341,0.0458792559140485,0.0456519534636824,0.0362982536991547,0.0290139988902937,0.0290139988902937,41,LabISA-INPE,AMZ,Curuai,-2.04614,-55.674301,2004-06-14,14.402,5.79571,1.1,,0.07410771
Curuai_2004_06,135,Curuai_06_2004_PCJ31,0.0239599790105383,0.0437683945071023,0.0589172955905146,0.0581563168375309,0.0218734120352751,0.0167996482067065,0.012637826600865,0.0077570014888032,0.0077570014888032,41,LabISA-INPE,AMZ,Curuai,-2.07233,-55.437801,2004-06-12,10.972,18.5617,0.4,,0.19786057
Curuai_2004_06,136,Curuai_06_2004_PCJ32,0.0094236432532736,0.0206518497718892,0.0282070588435776,0.026842318015893,0.0125943874932961,0.0109441051252094,0.0094799857291937,0.0067673906011356,0.0067673906011356,41,LabISA-INPE,AMZ,Curuai,-2.05211,-55.456699,2004-06-12,1.155,34.61,0.25,,0.24408671
Curuai_2004_06,137,Curuai_06_2004_PCJ33,0.005192660219528,0.0101527847857379,0.012157009112856,0.0112883786219479,0.0046266577996757,0.0039244862685756,0.0035733777614449,0.0027470791685264,0.0027470791685264,41,LabISA-INPE,AMZ,Curuai,-2.04522,-55.485298,2004-06-12,12.861,14.4333,0.45,,0.5757678
Curuai_2004_06,138,Curuai_06_2004_PCJ34,0.0224605039429537,0.0321615713157843,0.0362399162050221,0.0373912813817767,0.0147241526635762,0.0109649179254774,0.0086891939143554,0.0059620690750783,0.0059620690750783,41,LabISA-INPE,AMZ,Curuai,-2.07192,-55.4888,2004-06-12,18.047,10.863,0.5,,0.23049524
Curuai_2004_06,139,Curuai_06_2004_PCJ35,0.0053569236541172,0.0109901035787406,0.0110001221871481,0.0112045477750307,0.0050769363574248,0.0042315941024163,0.0035459392170275,0.0024980171916018,0.0024980171916018,41,LabISA-INPE,AMZ,Curuai,-2.08164,-55.5187,2004-06-12,27.43,10.897,0.5,,0.54702365
Curuai_2004_06,140,Curuai_06_2004_PCJ36,0.0098321151182138,0.0116450861663327,0.0134553138593787,0.0127764948168944,0.0047702176942824,0.0035405279331196,0.0027707675614796,0.0019516776683062,0.0019516776683062,41,LabISA-INPE,AMZ,Curuai,-2.01886,-55.522499,2004-06-12,5.238,7.055,0.9,,0.51336485
Curuai_2004_06,141,Curuai_06_2004_PCJ37,0.0016767502761809,0.0028848818195388,0.0021615049063459,0.0023689796266594,0.0011910338861806,0.0009960149037549,0.0010138581599981,0.0008610498714077,0.0008610498714077,41,LabISA-INPE,AMZ,Curuai,-2.06144,-55.572899,2004-06-12,37.411,14.052,0.7,,1.457591
Curuai_2004_06,142,Curuai_06_2004_PCJ38,0.0028240667483974,0.0037997722381403,0.0042523825787754,0.0041260610753988,0.001884174047303,0.0016278421481083,0.0014468745682609,0.0011176067261016,0.0011176067261016,41,LabISA-INPE,AMZ,Curuai,-2.00044,-55.5639,2004-06-12,11.664,6.841,0.8,,0.82379234
Curuai_2004_06,143,Curuai_06_2004_PCJ41,0.0037075140697114,0.0078714950971615,0.0068815755610359,0.0077567474205587,0.003190390454597,0.0025135100424266,0.002269210385522,0.00170020177398,0.00170020177398,41,LabISA-INPE,AMZ,Curuai,-2.15464,-55.7365,2004-06-09,33.749,13.7557,0.6,,0.71844506
Curuai_2004_06,144,Curuai_06_2004_PCJ42,0.0130079367099861,0.0321973183398644,0.0288144517670212,0.0351236075582882,0.0152223151505812,0.0114486253206643,0.0083274082354262,0.004541432849399,0.004541432849399,41,LabISA-INPE,AMZ,Curuai,-2.10514,-55.698002,2004-06-13,48.121,16.3431,0.45,,0.2682836
Curuai_2004_06,145,Curuai_06_2004_PCJ43,0.0040355609031019,0.0105856766294093,0.0077635854972242,0.0098869167378363,0.0049488666943326,0.0040245475678881,0.003417533975676,0.002315662482132,0.002315662482132,41,LabISA-INPE,AMZ,Curuai,-2.13831,-55.676399,2004-06-13,61.491,16.7886,0.6,,0.5280076
Curuai_2004_06,146,Curuai_06_2004_PCJ44,0.0158316669186678,0.0414451185273515,0.0345115397319365,0.0449248782415745,0.0239210318566907,0.0204212946063989,0.0144528794094733,0.0079457170175824,0.0079457170175824,41,LabISA-INPE,AMZ,Curuai,-2.13969,-55.616199,2004-06-13,52.415,18.079,0.55,,0.23361403
